Record_ID,Analysis_Date,Drug_Name,Brand_Name,Therapeutic_Class,NDC_Code,Insurance_Plan_Name,Plan_ID,Contract_Year,Current_Formulary_Tier,Previous_Formulary_Tier,Formulary_Change_Date,Days_Since_Formulary_Change,Tier_Change_Direction,Access_Barriers,Prior_Authorization_Required,Step_Therapy_Required,Quantity_Limit_Monthly,Current_Monthly_Prescriptions,Previous_Monthly_Prescriptions,Utilization_Change_Percent,Utilization_Trend,Current_Patient_Copay,Previous_Patient_Copay,Copay_Change_Amount,Plan_Cost_Per_Prescription,Total_Cost_Per_Prescription,Cost_Per_Member_Per_Month,Prior_Auth_Approval_Rate,Average_Prior_Auth_Days,Prescription_Abandonment_Rate,Switch_to_Alternative_Rate,Generic_Substitution_Rate,Adherence_Rate_Post_Change,Member_Appeals_This_Month,Appeals_Approved,Exception_Requests,Exceptions_Granted,Member_Satisfaction_Score,Market_Share_Percent,Competing_Drugs_Same_Class,Price_Relative_to_Competitors,Geographic_Region,State_Code,Urban_Rural_Classification,Primary_Age_Group,Month_Year,Quarter,Fiscal_Year,Formulary_Risk_Score,Access_Disruption_Probability,Cost_Trend_Projection
FIA001851,2022-12-31,Levothyroxine,Synthroid,Thyroid Hormones,92190-698-86,VA Plan,PLAN_8559,2022,Tier 1,Tier 1,2022-03-24,282,No Change,None,No,No,,219,225,-2.5,Stable,8.52,5.22,3.3,91.63,100.15,21.93,0.0,0,0.071,0.128,0.339,0.459,3,3,2,5,2.9,12.7,7,Similar,Southwest,OH,Urban,75+,2022-12,Q4_2022,2022,2.0,0.201,Decreasing
FIA000612,2023-01-05,Levothyroxine,Synthroid,Thyroid Hormones,20341-767-69,Medicaid Plan X,PLAN_1394,2023,Non-Formulary,Tier 1,2022-08-22,136,Worsened,Non-Formulary Status,No,No,,461,740,-37.7,Decreased,604.64,11.31,593.33,109.96,714.6,329.43,0.0,0,0.281,0.39,0.674,0.549,11,5,18,11,2.3,6.1,2,Lower,West,TX,Suburban,75+,2023-01,Q1_2023,2022,6.2,0.842,Increasing
FIA001266,2023-01-09,Levothyroxine,Synthroid,Thyroid Hormones,16795-599-17,Medicaid Plan Y,PLAN_1463,2023,Tier 3,Tier 2,2022-10-23,78,Worsened,Prior Authorization; Step Therapy,Yes,Yes,,286,427,-32.8,Decreased,98.61,35.33,63.28,195.17,293.78,84.02,0.209,8,0.043,0.059,0.46,0.755,0,10,12,4,3.2,11.5,5,Similar,Southeast,PA,Rural,36-50,2023-01,Q1_2023,2022,2.2,0.335,Increasing
FIA001531,2023-01-20,Levothyroxine,Synthroid,Thyroid Hormones,57753-583-33,Medicaid Plan X,PLAN_8653,2023,Tier 3,Tier 1,2022-03-26,300,Worsened,Prior Authorization; Step Therapy,Yes,Yes,,104,213,-50.7,Decreased,76.83,16.7,60.13,98.04,174.87,18.19,0.171,7,0.031,0.347,0.62,0.592,4,6,16,10,2.1,19.0,6,Higher,Midwest,NY,Rural,51-65,2023-01,Q1_2023,2022,5.7,0.873,Increasing
FIA002686,2023-01-24,Levothyroxine,Synthroid,Thyroid Hormones,83607-586-55,Medicaid Plan Y,PLAN_3614,2023,Tier 1,Tier 2,2022-05-25,244,Improved,None,No,No,,580,629,-7.8,Decreased,5.12,24.23,-19.11,77.09,82.21,47.68,0.0,0,0.059,0.233,0.249,0.425,6,1,19,7,3.5,17.1,4,Similar,Southeast,NY,Urban,36-50,2023-01,Q1_2023,2022,3.2,0.968,Decreasing
FIA002034,2023-01-29,Levothyroxine,Synthroid,Thyroid Hormones,92066-262-65,Commercial Plan Beta,PLAN_7878,2023,Specialty Tier,Tier 2,2022-11-03,87,Worsened,None,No,No,,105,260,-59.3,Decreased,241.54,43.81,197.73,128.64,370.18,38.87,0.0,0,0.248,0.053,0.611,0.422,6,9,19,11,3.1,12.0,2,Lower,West,NC,Suburban,75+,2023-01,Q1_2023,2022,5.7,0.77,Increasing
FIA000439,2023-02-01,Levothyroxine,Synthroid,Thyroid Hormones,73263-905-18,Commercial Plan Beta,PLAN_8672,2023,Tier 2,Specialty Tier,2022-03-28,310,Improved,None,No,No,,362,315,15.0,Increased,37.05,298.09,-261.04,75.14,112.19,40.61,0.0,0,0.07,0.37,0.316,0.77,3,1,14,10,3.9,34.4,8,Similar,Midwest,MI,Rural,75+,2023-02,Q1_2023,2022,9.0,0.814,Stable
FIA002978,2023-02-03,Levothyroxine,Synthroid,Thyroid Hormones,36935-670-70,VA Plan,PLAN_2373,2023,Tier 2,Tier 3,2022-04-19,290,Improved,Quantity Limit,No,No,60.0,1051,913,15.2,Increased,49.15,99.08,-49.93,34.9,84.05,88.34,0.0,0,0.077,0.213,0.863,0.5,4,0,12,6,3.9,32.7,6,Similar,Southeast,PA,Urban,18-35,2023-02,Q1_2023,2022,3.1,0.836,Decreasing
FIA002450,2023-02-04,Levothyroxine,Synthroid,Thyroid Hormones,36658-301-29,VA Plan,PLAN_1897,2023,Tier 3,Tier 3,2022-07-27,192,No Change,None,No,No,,566,589,-3.9,Stable,62.26,81.86,-19.6,56.31,118.57,67.11,0.0,0,0.055,0.147,0.368,0.433,13,1,2,4,2.4,28.5,7,Lower,Midwest,NY,Suburban,75+,2023-02,Q1_2023,2022,4.8,0.35,Decreasing
FIA000129,2023-02-22,Levothyroxine,Synthroid,Thyroid Hormones,28096-975-94,Medicare Part D Plan B,PLAN_4764,2023,Non-Formulary,Non-Formulary,2022-05-21,277,No Change,Non-Formulary Status,No,No,,565,595,-4.9,Stable,307.23,535.46,-228.23,97.68,404.91,228.77,0.0,0,0.244,0.206,0.69,0.489,6,8,12,10,4.4,23.4,7,Higher,Northeast,FL,Suburban,18-35,2023-02,Q1_2023,2022,8.2,0.823,Stable
FIA001182,2023-03-22,Levothyroxine,Synthroid,Thyroid Hormones,48900-992-92,Commercial Plan Alpha,PLAN_5270,2023,Tier 3,Specialty Tier,2022-12-11,101,Improved,None,No,No,,456,433,5.4,Increased,93.54,160.88,-67.34,163.0,256.54,116.98,0.0,0,0.034,0.145,0.645,0.831,13,6,7,1,4.3,26.9,4,Similar,Southeast,MI,Rural,75+,2023-03,Q1_2023,2022,1.2,0.701,Decreasing
FIA001618,2023-03-25,Levothyroxine,Synthroid,Thyroid Hormones,79266-105-12,Medicare Part D Plan A,PLAN_1463,2023,Tier 1,Specialty Tier,2022-09-17,189,Improved,None,No,No,,439,367,19.7,Increased,9.79,251.37,-241.58,76.24,86.03,37.77,0.0,0,0.015,0.313,0.814,0.45,7,0,20,5,4.2,13.3,6,Higher,Northeast,PA,Urban,18-35,2023-03,Q1_2023,2022,1.8,0.821,Increasing
FIA000289,2023-04-02,Levothyroxine,Synthroid,Thyroid Hormones,36145-511-52,Medicare Part D Plan B,PLAN_6198,2023,Specialty Tier,Tier 1,2022-09-06,208,Worsened,Step Therapy; Quantity Limit,No,Yes,60.0,531,937,-43.2,Decreased,193.18,14.64,178.54,160.6,353.78,187.86,0.0,0,0.281,0.399,0.54,0.786,15,1,8,14,2.1,9.7,5,Lower,Southeast,IL,Rural,18-35,2023-04,Q2_2023,2022,9.9,0.774,Increasing
FIA002274,2023-04-05,Levothyroxine,Synthroid,Thyroid Hormones,93853-364-57,Tricare Standard,PLAN_6915,2023,Tier 2,Specialty Tier,2022-12-20,106,Improved,None,No,No,,785,614,27.9,Increased,35.75,249.84,-214.09,42.57,78.32,61.48,0.0,0,0.051,0.235,0.521,0.892,13,8,16,0,3.1,25.8,4,Similar,Northeast,TX,Suburban,36-50,2023-04,Q2_2023,2022,3.6,0.816,Decreasing
FIA001023,2023-04-15,Levothyroxine,Synthroid,Thyroid Hormones,65025-986-99,Tricare Standard,PLAN_9230,2023,Tier 3,Non-Formulary,2023-03-11,35,Improved,Step Therapy; Quantity Limit,No,Yes,90.0,124,131,-5.0,Stable,97.14,401.1,-303.96,74.34,171.48,21.26,0.0,0,0.02,0.354,0.87,0.946,6,10,5,6,3.9,21.3,3,Higher,Northeast,GA,Urban,75+,2023-04,Q2_2023,2022,8.3,0.654,Decreasing
FIA002888,2023-04-16,Levothyroxine,Synthroid,Thyroid Hormones,32794-826-92,Medicaid Plan Y,PLAN_7035,2023,Tier 2,Tier 2,2022-05-03,348,No Change,None,No,No,,153,155,-1.3,Stable,32.9,33.99,-1.09,157.88,190.78,29.19,0.0,0,0.053,0.142,0.864,0.541,3,8,9,11,3.5,34.5,5,Lower,Southeast,MI,Urban,36-50,2023-04,Q2_2023,2022,6.6,0.494,Stable
FIA001138,2023-04-20,Levothyroxine,Synthroid,Thyroid Hormones,24467-248-59,Medicaid Plan Y,PLAN_8816,2023,Tier 2,Tier 3,2023-02-14,65,Improved,Quantity Limit,No,No,30.0,1272,979,29.9,Increased,23.56,63.18,-39.62,101.33,124.89,158.86,0.0,0,0.074,0.242,0.247,0.933,3,2,15,11,4.7,9.9,6,Higher,West,TX,Rural,66-75,2023-04,Q2_2023,2022,1.2,0.53,Increasing
FIA000044,2023-04-28,Levothyroxine,Synthroid,Thyroid Hormones,71925-812-27,Tricare Standard,PLAN_8349,2023,Tier 1,Tier 3,2022-12-05,144,Improved,None,No,No,,1411,959,47.2,Increased,5.42,96.54,-91.12,36.51,41.93,59.16,0.0,0,0.02,0.265,0.834,0.41,6,2,17,13,2.3,13.6,4,Lower,Northeast,NY,Suburban,75+,2023-04,Q2_2023,2022,5.1,0.111,Stable
FIA002855,2023-05-08,Levothyroxine,Synthroid,Thyroid Hormones,13061-167-28,Commercial Plan Beta,PLAN_8205,2023,Tier 1,Specialty Tier,2023-03-19,50,Improved,Quantity Limit,No,No,,261,219,19.5,Increased,11.91,212.78,-200.87,151.65,163.56,42.69,0.0,0,0.068,0.103,0.709,0.924,1,2,17,7,4.4,17.1,7,Lower,Midwest,NY,Rural,75+,2023-05,Q2_2023,2022,6.2,0.346,Increasing
FIA001993,2023-05-24,Levothyroxine,Synthroid,Thyroid Hormones,43784-384-44,Medicaid Plan Y,PLAN_9367,2023,Tier 2,Tier 3,2022-11-10,195,Improved,None,No,No,,166,131,27.1,Increased,43.81,58.63,-14.82,159.15,202.96,33.69,0.0,0,0.022,0.083,0.411,0.935,13,1,10,5,3.9,17.3,2,Similar,West,TX,Suburban,66-75,2023-05,Q2_2023,2022,5.2,0.652,Increasing
FIA001921,2023-05-27,Levothyroxine,Synthroid,Thyroid Hormones,36772-222-64,Commercial Plan Alpha,PLAN_3903,2023,Non-Formulary,Tier 3,2022-09-10,259,Worsened,Non-Formulary Status,No,No,,170,161,5.9,Increased,223.79,86.44,137.35,71.21,295.0,50.15,0.0,0,0.26,0.12,0.425,0.501,7,4,6,7,3.1,18.4,8,Lower,Northeast,IL,Suburban,51-65,2023-05,Q2_2023,2022,6.6,0.82,Increasing
FIA000426,2023-06-22,Levothyroxine,Synthroid,Thyroid Hormones,39454-866-26,Tricare Standard,PLAN_9348,2023,Tier 1,Specialty Tier,2023-05-02,51,Improved,None,No,No,,158,128,23.7,Increased,18.06,256.13,-238.07,106.47,124.53,19.68,0.0,0,0.036,0.361,0.652,0.815,5,3,19,9,3.5,7.3,6,Lower,Southwest,TX,Rural,18-35,2023-06,Q2_2023,2022,7.3,0.777,Decreasing
FIA001815,2023-06-23,Levothyroxine,Synthroid,Thyroid Hormones,85649-101-83,Medicare Part D Plan B,PLAN_3525,2023,Tier 2,Tier 2,2023-03-07,108,No Change,None,No,No,,403,407,-0.8,Stable,40.43,46.54,-6.11,112.78,153.21,61.74,0.0,0,0.014,0.183,0.625,0.605,3,5,3,9,2.3,28.6,4,Higher,Midwest,CA,Urban,51-65,2023-06,Q2_2023,2022,9.6,0.997,Stable
FIA001925,2023-06-26,Levothyroxine,Synthroid,Thyroid Hormones,74764-397-65,Medicaid Plan X,PLAN_4804,2023,Specialty Tier,Specialty Tier,2022-10-20,249,No Change,Prior Authorization; Step Therapy,Yes,Yes,,236,231,2.3,Stable,286.43,179.85,106.58,192.75,479.18,113.09,0.107,9,0.275,0.282,0.212,0.685,5,5,14,0,2.8,32.0,8,Similar,Midwest,PA,Urban,75+,2023-06,Q2_2023,2022,3.2,0.634,Decreasing
FIA000155,2023-07-07,Levothyroxine,Synthroid,Thyroid Hormones,66040-514-15,VA Plan,PLAN_6126,2023,Tier 2,Tier 2,2023-02-23,134,No Change,None,No,No,,589,549,7.3,Increased,21.98,47.81,-25.83,180.89,202.87,119.49,0.0,0,0.071,0.188,0.857,0.715,1,8,3,14,3.4,31.3,3,Higher,West,OH,Rural,18-35,2023-07,Q3_2023,2022,6.0,0.516,Decreasing
FIA001600,2023-07-11,Levothyroxine,Synthroid,Thyroid Hormones,72152-209-92,Commercial Plan Beta,PLAN_8638,2023,Non-Formulary,Non-Formulary,2022-09-30,284,No Change,Non-Formulary Status,No,No,,891,900,-0.9,Stable,323.79,546.58,-222.79,102.59,426.38,379.9,0.0,0,0.239,0.069,0.301,0.903,12,9,16,8,3.0,21.3,6,Higher,Northeast,MI,Urban,66-75,2023-07,Q3_2023,2022,4.6,0.813,Decreasing
FIA000026,2023-07-14,Levothyroxine,Synthroid,Thyroid Hormones,10336-389-48,Tricare Standard,PLAN_3434,2023,Specialty Tier,Specialty Tier,2023-02-10,154,No Change,Prior Authorization,Yes,No,,319,295,8.4,Increased,191.36,128.93,62.43,116.32,307.68,98.15,0.307,8,0.284,0.239,0.442,0.704,12,7,10,6,4.9,12.2,5,Lower,Southwest,CA,Suburban,66-75,2023-07,Q3_2023,2022,7.3,0.811,Stable
FIA000100,2023-07-19,Levothyroxine,Synthroid,Thyroid Hormones,45203-481-12,Medicaid Plan Y,PLAN_5965,2023,Tier 2,Non-Formulary,2022-08-12,341,Improved,None,No,No,,782,505,55.0,Increased,40.42,441.03,-400.61,156.78,197.2,154.21,0.0,0,0.027,0.159,0.79,0.872,3,3,4,9,4.9,18.3,8,Similar,Midwest,OH,Rural,18-35,2023-07,Q3_2023,2022,2.7,0.211,Stable
FIA000853,2023-07-23,Levothyroxine,Synthroid,Thyroid Hormones,27225-109-10,Tricare Standard,PLAN_8140,2023,Tier 2,Tier 1,2022-11-15,250,Worsened,Quantity Limit,No,No,,1032,965,7.0,Increased,23.61,11.16,12.45,70.37,93.98,96.99,0.0,0,0.06,0.159,0.402,0.43,12,8,11,13,3.8,18.8,2,Similar,Southeast,NY,Rural,66-75,2023-07,Q3_2023,2022,1.2,0.933,Increasing
FIA000837,2023-07-28,Levothyroxine,Synthroid,Thyroid Hormones,10302-508-88,Medicaid Plan Y,PLAN_3138,2023,Tier 1,Specialty Tier,2023-06-14,44,Improved,Quantity Limit,No,No,30.0,682,486,40.5,Increased,17.52,290.39,-272.87,145.61,163.13,111.25,0.0,0,0.06,0.169,0.576,0.615,4,9,9,2,2.4,15.3,5,Higher,Northeast,CA,Suburban,51-65,2023-07,Q3_2023,2022,3.3,0.886,Decreasing
FIA002504,2023-08-03,Levothyroxine,Synthroid,Thyroid Hormones,29397-772-40,VA Plan,PLAN_4648,2023,Tier 2,Tier 2,2023-04-08,117,No Change,None,No,No,,835,879,-4.9,Stable,22.73,22.25,0.48,114.13,136.86,114.28,0.0,0,0.069,0.335,0.893,0.792,0,10,3,1,3.4,18.0,3,Similar,West,IL,Suburban,66-75,2023-08,Q3_2023,2022,5.2,0.171,Decreasing
FIA000252,2023-08-04,Levothyroxine,Synthroid,Thyroid Hormones,59054-603-61,VA Plan,PLAN_7465,2023,Non-Formulary,Non-Formulary,2022-11-01,276,No Change,Non-Formulary Status,No,No,,544,580,-6.1,Decreased,243.16,281.99,-38.83,154.16,397.32,216.14,0.0,0,0.265,0.39,0.461,0.669,2,6,1,3,3.2,22.0,3,Similar,Midwest,IL,Rural,66-75,2023-08,Q3_2023,2022,6.7,0.368,Increasing
FIA000505,2023-08-07,Levothyroxine,Synthroid,Thyroid Hormones,25533-916-75,Medicare Part D Plan B,PLAN_1634,2023,Tier 2,Tier 2,2023-03-02,158,No Change,None,No,No,,1015,956,6.2,Increased,34.39,23.19,11.2,124.34,158.73,161.11,0.0,0,0.018,0.123,0.764,0.805,13,8,7,3,3.3,13.3,2,Similar,Southeast,OH,Rural,18-35,2023-08,Q3_2023,2022,5.9,0.517,Decreasing
FIA001296,2023-08-18,Levothyroxine,Synthroid,Thyroid Hormones,88649-634-80,Medicare Part D Plan A,PLAN_7651,2023,Tier 3,Tier 2,2023-06-19,60,Worsened,None,No,No,,260,761,-65.7,Decreased,54.88,23.17,31.71,89.17,144.05,37.45,0.0,0,0.036,0.31,0.79,0.462,15,5,1,14,4.9,8.6,7,Higher,Southeast,OH,Suburban,66-75,2023-08,Q3_2023,2022,6.7,0.802,Stable
FIA001100,2023-09-04,Levothyroxine,Synthroid,Thyroid Hormones,59241-607-78,Medicaid Plan Y,PLAN_6410,2023,Tier 3,Tier 3,2023-05-24,103,No Change,Step Therapy; Quantity Limit,No,Yes,60.0,123,130,-4.8,Stable,61.91,79.21,-17.3,155.36,217.27,26.72,0.0,0,0.072,0.223,0.207,0.438,15,7,19,11,4.3,8.7,7,Similar,Southwest,GA,Urban,75+,2023-09,Q3_2023,2022,7.1,0.229,Stable
FIA000351,2023-09-11,Levothyroxine,Synthroid,Thyroid Hormones,65277-283-30,VA Plan,PLAN_9476,2023,Tier 1,Tier 3,2023-01-28,226,Improved,None,No,No,,504,391,29.0,Increased,14.81,71.29,-56.48,74.37,89.18,44.95,0.0,0,0.044,0.342,0.525,0.445,3,10,12,0,2.5,8.9,6,Similar,Southwest,CA,Suburban,66-75,2023-09,Q3_2023,2022,4.8,0.055,Stable
FIA002982,2023-09-17,Levothyroxine,Synthroid,Thyroid Hormones,29051-443-55,Medicaid Plan X,PLAN_6812,2023,Non-Formulary,Specialty Tier,2023-05-16,124,Worsened,Non-Formulary Status,No,No,,843,883,-4.5,Stable,711.51,269.58,441.93,133.0,844.51,711.92,0.0,0,0.291,0.397,0.459,0.497,4,1,13,15,2.4,31.4,7,Lower,Midwest,CA,Urban,75+,2023-09,Q3_2023,2022,5.1,0.659,Stable
FIA000927,2023-09-21,Levothyroxine,Synthroid,Thyroid Hormones,45338-488-54,Medicaid Plan X,PLAN_3874,2023,Tier 1,Tier 2,2023-02-11,222,Improved,None,No,No,,264,270,-2.0,Stable,6.14,35.49,-29.35,150.58,156.72,41.37,0.0,0,0.034,0.31,0.551,0.536,8,3,15,14,2.3,13.0,2,Lower,Midwest,PA,Rural,51-65,2023-09,Q3_2023,2022,3.5,0.338,Decreasing
FIA001700,2023-09-24,Levothyroxine,Synthroid,Thyroid Hormones,81775-877-35,Medicare Part D Plan B,PLAN_3163,2023,Tier 1,Non-Formulary,2023-05-04,143,Improved,None,No,No,,614,484,26.9,Increased,9.44,535.47,-526.03,31.62,41.06,25.21,0.0,0,0.062,0.386,0.356,0.871,7,4,19,15,3.1,8.1,5,Similar,Northeast,CA,Rural,36-50,2023-09,Q3_2023,2022,5.1,0.105,Increasing
FIA000635,2023-10-21,Levothyroxine,Synthroid,Thyroid Hormones,41619-951-77,Medicaid Plan X,PLAN_3411,2023,Specialty Tier,Tier 1,2023-01-22,272,Worsened,Quantity Limit,No,No,30.0,271,611,-55.5,Decreased,200.04,18.23,181.81,176.65,376.69,102.08,0.0,0,0.197,0.217,0.802,0.812,4,7,6,5,2.2,10.3,7,Lower,Southwest,TX,Urban,18-35,2023-10,Q4_2023,2023,8.5,0.83,Decreasing
FIA001672,2023-10-22,Levothyroxine,Synthroid,Thyroid Hormones,96379-487-80,Medicaid Plan X,PLAN_5850,2023,Non-Formulary,Non-Formulary,2023-08-30,53,No Change,Non-Formulary Status,No,No,,346,385,-10.0,Decreased,773.82,534.27,239.55,147.68,921.5,318.84,0.0,0,0.1,0.088,0.813,0.885,14,9,1,8,2.9,14.8,4,Lower,Southwest,MI,Urban,66-75,2023-10,Q4_2023,2023,9.0,0.018,Stable
FIA001488,2023-10-31,Levothyroxine,Synthroid,Thyroid Hormones,73072-285-50,Commercial Plan Beta,PLAN_1929,2023,Non-Formulary,Tier 3,2022-12-06,329,Worsened,Non-Formulary Status,No,No,,617,640,-3.4,Stable,787.73,94.31,693.42,103.29,891.02,549.76,0.0,0,0.21,0.316,0.275,0.691,12,7,16,8,3.1,8.2,6,Lower,Southeast,PA,Suburban,66-75,2023-10,Q4_2023,2023,1.6,0.714,Decreasing
FIA002461,2023-10-31,Levothyroxine,Synthroid,Thyroid Hormones,62168-798-20,Medicare Part D Plan A,PLAN_9928,2023,Tier 3,Tier 2,2023-06-07,146,Worsened,Step Therapy,No,Yes,,302,994,-69.6,Decreased,53.61,45.05,8.56,160.74,214.35,64.73,0.0,0,0.041,0.343,0.424,0.711,12,0,14,13,4.8,35.0,8,Lower,Southeast,PA,Urban,51-65,2023-10,Q4_2023,2023,5.3,0.766,Decreasing
FIA002208,2023-11-08,Levothyroxine,Synthroid,Thyroid Hormones,43972-698-39,Commercial Plan Alpha,PLAN_9475,2023,Non-Formulary,Tier 1,2023-09-02,67,Worsened,Non-Formulary Status; Quantity Limit,No,No,30.0,112,178,-36.9,Decreased,588.47,8.79,579.68,173.39,761.86,85.33,0.0,0,0.2,0.323,0.345,0.787,12,3,8,15,4.5,10.0,8,Similar,Southeast,PA,Suburban,18-35,2023-11,Q4_2023,2023,9.1,0.763,Increasing
FIA001816,2023-11-18,Levothyroxine,Synthroid,Thyroid Hormones,84195-944-69,Tricare Standard,PLAN_6907,2023,Tier 1,Non-Formulary,2023-06-13,158,Improved,Quantity Limit,No,No,60.0,1000,786,27.2,Increased,10.8,421.37,-410.57,156.53,167.33,167.33,0.0,0,0.073,0.2,0.815,0.437,7,4,0,1,5.0,27.6,4,Lower,Southeast,MI,Urban,51-65,2023-11,Q4_2023,2023,1.2,0.09,Increasing
FIA002318,2023-11-21,Levothyroxine,Synthroid,Thyroid Hormones,33282-871-44,Commercial Plan Alpha,PLAN_8766,2023,Tier 1,Specialty Tier,2023-01-03,322,Improved,None,No,No,,621,431,44.2,Increased,14.52,167.84,-153.32,48.28,62.8,39.0,0.0,0,0.05,0.292,0.666,0.734,3,6,20,3,3.0,31.7,7,Similar,Midwest,PA,Urban,18-35,2023-11,Q4_2023,2023,4.4,0.221,Increasing
FIA000107,2023-11-23,Levothyroxine,Synthroid,Thyroid Hormones,12872-703-74,Commercial Plan Alpha,PLAN_3017,2023,Tier 2,Tier 3,2023-02-16,280,Improved,None,No,No,,1239,931,33.2,Increased,30.78,59.42,-28.64,52.3,83.08,102.94,0.0,0,0.061,0.178,0.655,0.421,8,8,19,1,3.8,6.4,2,Higher,Northeast,CA,Rural,18-35,2023-11,Q4_2023,2023,4.8,0.38,Decreasing
FIA002477,2023-11-24,Levothyroxine,Synthroid,Thyroid Hormones,94406-410-46,VA Plan,PLAN_6261,2023,Specialty Tier,Tier 3,2023-04-02,236,Worsened,Step Therapy,No,Yes,,339,363,-6.4,Decreased,217.51,67.65,149.86,84.01,301.52,102.22,0.0,0,0.213,0.329,0.823,0.647,3,6,4,11,4.7,14.1,7,Lower,Southwest,IL,Rural,51-65,2023-11,Q4_2023,2023,6.3,0.887,Stable
FIA002190,2023-11-30,Levothyroxine,Synthroid,Thyroid Hormones,49833-287-36,Medicaid Plan Y,PLAN_4027,2023,Non-Formulary,Specialty Tier,2023-02-25,278,Worsened,Non-Formulary Status,No,No,,840,768,9.4,Increased,238.03,157.79,80.24,81.46,319.49,268.37,0.0,0,0.225,0.236,0.564,0.661,0,5,4,11,2.2,11.3,3,Similar,Southeast,IL,Rural,66-75,2023-11,Q4_2023,2023,2.1,0.184,Increasing
FIA000272,2023-12-02,Levothyroxine,Synthroid,Thyroid Hormones,42698-387-24,Medicaid Plan X,PLAN_5052,2023,Non-Formulary,Tier 1,2023-03-25,252,Worsened,Non-Formulary Status,No,No,,77,184,-58.0,Decreased,488.12,9.23,478.89,116.91,605.03,46.59,0.0,0,0.088,0.283,0.5,0.661,3,8,19,5,2.6,30.6,7,Higher,Southeast,NY,Urban,36-50,2023-12,Q4_2023,2023,4.6,0.274,Increasing
FIA001121,2023-12-06,Levothyroxine,Synthroid,Thyroid Hormones,54433-178-50,Medicaid Plan Y,PLAN_8708,2023,Tier 2,Tier 2,2023-07-24,135,No Change,None,No,No,,336,350,-4.0,Stable,43.32,37.34,5.98,106.85,150.17,50.46,0.0,0,0.064,0.349,0.857,0.751,12,3,17,0,4.5,11.1,3,Similar,Southeast,GA,Urban,66-75,2023-12,Q4_2023,2023,2.0,0.525,Decreasing
FIA000482,2023-12-08,Levothyroxine,Synthroid,Thyroid Hormones,85865-430-16,Commercial Plan Alpha,PLAN_7481,2023,Tier 1,Tier 2,2023-07-20,141,Improved,None,No,No,,631,658,-4.1,Stable,11.71,46.74,-35.03,58.68,70.39,44.42,0.0,0,0.061,0.153,0.23,0.85,13,4,9,1,2.7,11.1,4,Lower,Southwest,GA,Rural,18-35,2023-12,Q4_2023,2023,9.3,0.905,Decreasing
FIA000299,2023-12-23,Levothyroxine,Synthroid,Thyroid Hormones,51215-225-11,Medicaid Plan Y,PLAN_1178,2023,Tier 1,Tier 1,2023-08-23,122,No Change,None,No,No,,281,290,-2.8,Stable,17.14,11.44,5.7,54.66,71.8,20.18,0.0,0,0.036,0.301,0.35,0.712,10,3,17,2,3.2,23.1,6,Lower,Northeast,NC,Suburban,75+,2023-12,Q4_2023,2023,9.5,0.807,Decreasing
FIA001457,2024-01-03,Levothyroxine,Synthroid,Thyroid Hormones,61399-266-49,Medicare Part D Plan A,PLAN_3569,2024,Tier 3,Tier 3,2023-11-02,62,No Change,Prior Authorization,Yes,No,,747,797,-6.2,Decreased,95.18,80.29,14.89,126.15,221.33,165.33,0.295,4,0.051,0.226,0.384,0.743,1,3,2,15,3.9,23.7,4,Similar,Northeast,MI,Urban,75+,2024-01,Q1_2024,2023,6.8,0.655,Decreasing
FIA000724,2024-01-06,Levothyroxine,Synthroid,Thyroid Hormones,69168-456-94,VA Plan,PLAN_4411,2024,Specialty Tier,Non-Formulary,2023-07-16,174,Improved,Quantity Limit,No,No,60.0,672,712,-5.6,Decreased,201.34,789.18,-587.84,87.92,289.26,194.38,0.0,0,0.225,0.177,0.553,0.888,5,7,20,2,3.4,16.7,3,Higher,Midwest,OH,Suburban,18-35,2024-01,Q1_2024,2023,3.3,0.874,Stable
FIA000922,2024-01-24,Levothyroxine,Synthroid,Thyroid Hormones,30119-466-93,Tricare Standard,PLAN_3490,2024,Tier 1,Specialty Tier,2023-11-16,69,Improved,None,No,No,,1177,888,32.6,Increased,8.84,203.85,-195.01,107.14,115.98,136.51,0.0,0,0.06,0.129,0.778,0.816,6,1,12,0,4.5,24.9,7,Higher,Northeast,TX,Rural,18-35,2024-01,Q1_2024,2023,3.8,0.889,Stable
FIA000147,2024-02-01,Levothyroxine,Synthroid,Thyroid Hormones,47287-710-12,Commercial Plan Alpha,PLAN_5945,2024,Specialty Tier,Tier 3,2023-02-25,341,Worsened,Quantity Limit,No,No,,509,484,5.3,Increased,148.14,77.28,70.86,35.89,184.03,93.67,0.0,0,0.05,0.155,0.355,0.871,0,4,17,4,2.3,18.8,3,Lower,Midwest,IL,Rural,36-50,2024-02,Q1_2024,2023,3.1,0.811,Increasing
FIA000712,2024-02-02,Levothyroxine,Synthroid,Thyroid Hormones,37403-328-83,Medicare Part D Plan B,PLAN_4152,2024,Tier 2,Tier 1,2023-11-16,78,Worsened,None,No,No,,795,875,-9.1,Decreased,48.83,16.09,32.74,120.81,169.64,134.86,0.0,0,0.025,0.13,0.322,0.5,12,1,6,5,2.7,22.9,4,Similar,Midwest,IL,Urban,36-50,2024-02,Q1_2024,2023,3.7,0.501,Stable
